date,amfi_code,nav,daily_return_pct
2025-05-12,119552,121.4094,0.002139
2025-05-13,119552,123.4163,0.01653
2025-05-14,119552,124.8366,0.011508
2025-05-15,119552,125.1322,0.002368
2025-05-16,119552,124.6551,-0.003813
2025-05-19,119552,125.6103,0.007663
2025-05-20,119552,124.6007,-0.008038
2025-05-21,119552,125.1899,0.004729
2025-05-22,119552,125.8141,0.004986
2025-05-23,119552,127.0615,0.009915
2025-05-26,119552,130.259,0.025165
2025-05-27,119552,130.7781,0.003985
2025-05-28,119552,130.2595,-0.003965
2025-05-29,119552,130.2974,0.000291
2025-05-30,119552,128.3465,-0.014973
2025-06-02,119552,127.6283,-0.005596
2025-06-03,119552,127.2341,-0.003089
2025-06-04,119552,126.7127,-0.004098
2025-06-05,119552,126.9486,0.001862
2025-06-06,119552,126.0962,-0.006715
2025-06-09,119552,127.4147,0.010456
2025-06-10,119552,127.4807,0.000518
2025-06-11,119552,127.536,0.000434
2025-06-12,119552,127.2334,-0.002373
2025-06-13,119552,127.4734,0.001886
2025-06-16,119552,128.4706,0.007823
2025-06-17,119552,127.5577,-0.007106
2025-06-18,119552,126.8849,-0.005274
2025-06-19,119552,126.6108,-0.00216
2025-06-20,119552,125.1814,-0.01129
2025-06-23,119552,124.3444,-0.006686
2025-06-24,119552,123.8871,-0.003678
2025-06-25,119552,124.9106,0.008262
2025-06-26,119552,125.2648,0.002836
2025-06-27,119552,125.5436,0.002226
2025-06-30,119552,126.5545,0.008052
2025-07-01,119552,126.4665,-0.000695
2025-07-02,119552,126.9682,0.003967
2025-07-03,119552,126.9181,-0.000395
2025-07-04,119552,127.2811,0.00286
2025-07-07,119552,126.694,-0.004613
2025-07-08,119552,124.0621,-0.020774
2025-07-09,119552,123.9792,-0.000668
2025-07-10,119552,125.6094,0.013149
2025-07-11,119552,126.705,0.008722
2025-07-14,119552,127.8543,0.009071
2025-07-15,119552,129.3225,0.011483
2025-07-16,119552,129.4904,0.001298
2025-07-17,119552,129.7829,0.002259
2025-07-18,119552,129.1444,-0.00492
2025-07-21,119552,128.8514,-0.002269
2025-07-22,119552,129.6199,0.005964
2025-07-23,119552,131.071,0.011195
2025-07-24,119552,130.9775,-0.000713
2025-07-25,119552,130.5258,-0.003449
2025-07-28,119552,130.5938,0.000521
2025-07-29,119552,131.3558,0.005835
2025-07-30,119552,129.7607,-0.012143
2025-07-31,119552,127.225,-0.019541
2025-08-01,119552,126.6741,-0.00433
2025-08-04,119552,125.3824,-0.010197
2025-08-05,119552,124.8862,-0.003957
2025-08-06,119552,124.7879,-0.000787
2025-08-07,119552,124.3542,-0.003475
2025-08-08,119552,126.0223,0.013414
2025-08-11,119552,126.4512,0.003403
2025-08-12,119552,126.8522,0.003171
2025-08-13,119552,127.616,0.006021
2025-08-14,119552,126.4059,-0.009482
2025-08-15,119552,127.6354,0.009727
2025-08-18,119552,127.616,-0.000152
2025-08-19,119552,128.4391,0.00645
2025-08-20,119552,127.2963,-0.008898
2025-08-21,119552,125.6287,-0.0131
2025-08-22,119552,126.6034,0.007759
2025-08-25,119552,127.09,0.003843
2025-08-26,119552,126.148,-0.007412
2025-08-27,119552,125.2488,-0.007128
2025-08-28,119552,126.5634,0.010496
2025-08-29,119552,125.3073,-0.009925
2025-09-01,119552,127.2015,0.015116
2025-09-02,119552,126.2603,-0.007399
2025-09-03,119552,127.0387,0.006165
2025-09-04,119552,126.7364,-0.00238
2025-09-05,119552,127.4781,0.005852
2025-09-08,119552,126.9333,-0.004274
2025-09-09,119552,126.8166,-0.000919
2025-09-10,119552,126.9278,0.000877
2025-09-11,119552,125.8759,-0.008287
2025-09-12,119552,126.7663,0.007074
2025-09-15,119552,126.259,-0.004002
2025-09-16,119552,126.0697,-0.001499
2025-09-17,119552,125.0335,-0.008219
2025-09-18,119552,122.3028,-0.02184
2025-09-19,119552,122.1599,-0.001168
2025-09-22,119552,124.8514,0.022033
2025-09-23,119552,125.7832,0.007463
2025-09-24,119552,125.8267,0.000346
2025-09-25,119552,125.6001,-0.001801
2025-09-26,119552,125.6898,0.000714
2025-09-29,119552,126.3629,0.005355
2025-09-30,119552,125.1183,-0.009849
2025-10-01,119552,126.4192,0.010397
2025-10-02,119552,127.2849,0.006848
2025-10-03,119552,128.1598,0.006874
2025-10-06,119552,128.7227,0.004392
2025-10-07,119552,128.8114,0.000689
2025-10-08,119552,129.645,0.006471
2025-10-09,119552,130.3906,0.005751
2025-10-10,119552,130.0512,-0.002603
2025-10-13,119552,129.4618,-0.004532
2025-10-14,119552,129.645,0.001415
2025-10-15,119552,131.496,0.014277
2025-10-16,119552,130.134,-0.010358
2025-10-17,119552,128.5269,-0.01235
2025-10-20,119552,128.7802,0.001971
2025-10-21,119552,128.9045,0.000965
2025-10-22,119552,129.1683,0.002046
2025-10-23,119552,129.5133,0.002671
2025-10-24,119552,129.3253,-0.001452
2025-10-27,119552,131.1034,0.013749
2025-10-28,119552,129.3321,-0.013511
2025-10-29,119552,128.4568,-0.006768
2025-10-30,119552,128.4061,-0.000395
2025-10-31,119552,126.624,-0.013879
2025-11-03,119552,126.493,-0.001035
2025-11-04,119552,128.4264,0.015285
2025-11-05,119552,128.5163,0.0007
2025-11-06,119552,128.8445,0.002554
2025-11-07,119552,127.4863,-0.010541
2025-11-10,119552,126.8606,-0.004908
2025-11-11,119552,126.5068,-0.002789
2025-11-12,119552,126.2179,-0.002284
2025-11-13,119552,127.7185,0.011889
2025-11-14,119552,128.4144,0.005449
2025-11-17,119552,127.2275,-0.009243
2025-11-18,119552,127.5701,0.002693
2025-11-19,119552,128.198,0.004922
2025-11-20,119552,129.5604,0.010627
2025-11-21,119552,131.4468,0.01456
2025-11-24,119552,130.3425,-0.008401
2025-11-25,119552,129.4805,-0.006613
2025-11-26,119552,128.1185,-0.010519
2025-11-27,119552,127.9203,-0.001547
2025-11-28,119552,128.5138,0.00464
2025-12-01,119552,129.7046,0.009266
2025-12-02,119552,129.6847,-0.000153
2025-12-03,119552,129.3861,-0.002303
2025-12-04,119552,129.6262,0.001856
2025-12-05,119552,128.7414,-0.006826
2025-12-08,119552,131.2035,0.019124
2025-12-09,119552,129.4231,-0.01357
2025-12-10,119552,129.7011,0.002148
2025-12-11,119552,132.1047,0.018532
2025-12-12,119552,132.1808,0.000576
2025-12-15,119552,132.0275,-0.00116
2025-12-16,119552,131.6799,-0.002633
2025-12-17,119552,131.5384,-0.001075
2025-12-18,119552,133.2094,0.012704
2025-12-19,119552,130.7035,-0.018812
2025-12-22,119552,132.5514,0.014138
2025-12-23,119552,130.9648,-0.01197
2025-12-24,119552,130.7246,-0.001834
2025-12-25,119552,130.2979,-0.003264
2025-12-26,119552,131.0435,0.005722
2025-12-29,119552,129.2762,-0.013486
2025-12-30,119552,129.8712,0.004603
2025-12-31,119552,132.2788,0.018538
2026-01-01,119552,130.7655,-0.01144
2026-01-02,119552,131.052,0.002191
2026-01-05,119552,130.3564,-0.005308
2026-01-06,119552,130.9144,0.004281
2026-01-07,119552,131.0041,0.000685
2026-01-08,119552,130.3323,-0.005128
2026-01-09,119552,130.9618,0.00483
2026-01-12,119552,133.1311,0.016564
2026-01-13,119552,132.9757,-0.001167
2026-01-14,119552,133.8916,0.006888
2026-01-15,119552,132.4414,-0.010831
2026-01-16,119552,131.3968,-0.007887
2026-01-19,119552,132.0134,0.004693
2026-01-20,119552,133.8217,0.013698
2026-01-21,119552,134.3113,0.003659
2026-01-22,119552,134.0101,-0.002243
2026-01-23,119552,134.0784,0.00051
2026-01-26,119552,132.6764,-0.010457
2026-01-27,119552,133.4545,0.005865
2026-01-28,119552,134.5664,0.008332
2026-01-29,119552,134.1001,-0.003465
2026-01-30,119552,133.6142,-0.003623
2026-02-02,119552,133.997,0.002865
2026-02-03,119552,133.5508,-0.00333
2026-02-04,119552,133.5418,-6.7e-05
2026-02-05,119552,136.1079,0.019216
2026-02-06,119552,135.8818,-0.001661
2026-02-09,119552,135.523,-0.002641
2026-02-10,119552,134.8208,-0.005181
2026-02-11,119552,135.7786,0.007104
2026-02-12,119552,135.6317,-0.001082
2026-02-13,119552,134.9267,-0.005198
2026-02-16,119552,136.5786,0.012243
2026-02-17,119552,138.3707,0.013121
2026-02-18,119552,137.7109,-0.004768
2026-02-19,119552,135.5325,-0.015819
2026-02-20,119552,136.8127,0.009446
2026-02-23,119552,136.0593,-0.005507
2026-02-24,119552,137.082,0.007517
2026-02-25,119552,134.7903,-0.016718
2026-02-26,119552,135.9257,0.008423
2026-02-27,119552,134.5509,-0.010114
2026-03-02,119552,135.4907,0.006985
2026-03-03,119552,135.5777,0.000642
2026-03-04,119552,134.5112,-0.007866
2026-03-05,119552,134.0984,-0.003069
2026-03-06,119552,134.9822,0.006591
2026-03-09,119552,135.178,0.001451
2026-03-10,119552,135.9466,0.005686
2026-03-11,119552,138.4084,0.018109
2026-03-12,119552,136.5826,-0.013191
2026-03-13,119552,138.616,0.014888
2026-03-16,119552,138.8152,0.001437
2026-03-17,119552,137.7903,-0.007383
2026-03-18,119552,136.2535,-0.011153
2026-03-19,119552,136.0966,-0.001152
2026-03-20,119552,137.2781,0.008681
2026-03-23,119552,137.1945,-0.000609
2026-03-24,119552,139.1069,0.013939
2026-03-25,119552,137.4088,-0.012207
2026-03-26,119552,137.4651,0.00041
2026-03-27,119552,136.0253,-0.010474
2026-03-30,119552,136.5326,0.003729
2026-03-31,119552,137.6757,0.008372
2026-04-01,119552,137.2365,-0.00319
2026-04-02,119552,134.1898,-0.0222
2026-04-03,119552,134.4948,0.002273
2026-04-06,119552,135.0835,0.004377
2026-04-07,119552,135.6359,0.004089
2026-04-08,119552,137.193,0.01148
2026-04-09,119552,135.9733,-0.00889
2026-04-10,119552,136.8621,0.006537
2026-04-13,119552,138.3804,0.011094
2026-04-14,119552,136.297,-0.015056
2026-04-15,119552,136.7523,0.00334
2026-04-16,119552,136.2159,-0.003922
2026-04-17,119552,136.1882,-0.000203
2026-04-20,119552,136.6769,0.003588
2026-04-21,119552,136.1611,-0.003774
2026-04-22,119552,135.422,-0.005428
2026-04-23,119552,135.5327,0.000817
2026-04-24,119552,134.3086,-0.009032
2026-04-27,119552,133.0972,-0.00902
2026-04-28,119552,133.9661,0.006528
2026-04-29,119552,132.6842,-0.009569
2026-04-30,119552,133.535,0.006412
2026-05-01,119552,134.1501,0.004606
2026-05-04,119552,132.1919,-0.014597
2026-05-05,119552,131.4722,-0.005444
2026-05-06,119552,132.9326,0.011108
2026-05-07,119552,131.8553,-0.008104
2026-05-08,119552,131.3841,-0.003574
2026-05-11,119552,131.9887,0.004602
2026-05-12,119552,132.9723,0.007452
2026-05-13,119552,132.7461,-0.001701
2026-05-14,119552,132.1166,-0.004742
2026-05-15,119552,133.8533,0.013145
2026-05-18,119552,135.992,0.015978
2026-05-19,119552,137.2419,0.009191
2026-05-20,119552,137.416,0.001269
2026-05-21,119552,136.5104,-0.00659
2026-05-22,119552,135.5842,-0.006785
2026-05-25,119552,136.2807,0.005137
2026-05-26,119552,136.8551,0.004215
2026-05-27,119552,138.6287,0.01296
2026-05-28,119552,139.4982,0.006272
2026-05-29,119552,137.7323,-0.012659
2022-01-03,119598,89.8738,
2022-01-04,119598,88.5495,-0.014735
2022-01-05,119598,88.0925,-0.005161
2022-01-06,119598,88.5175,0.004824
2022-01-07,119598,91.4235,0.03283
2022-01-10,119598,96.0964,0.051113
2022-01-11,119598,97.1038,0.010483
2022-01-12,119598,96.9086,-0.00201
2022-01-13,119598,97.8131,0.009334
2022-01-14,119598,99.2767,0.014963
2022-01-17,119598,98.8629,-0.004168
2022-01-18,119598,101.7866,0.029573
2022-01-19,119598,102.2453,0.004506
2022-01-20,119598,103.14,0.008751
2022-01-21,119598,104.3183,0.011424
2022-01-24,119598,105.105,0.007541
2022-01-25,119598,106.5959,0.014185
2022-01-26,119598,105.6569,-0.008809
2022-01-27,119598,104.8234,-0.007889
2022-01-28,119598,103.1129,-0.016318
2022-01-31,119598,103.9198,0.007825
2022-02-01,119598,105.2943,0.013227
2022-02-02,119598,106.1488,0.008115
2022-02-03,119598,109.0804,0.027618
2022-02-04,119598,109.1661,0.000786
2022-02-07,119598,110.4182,0.01147
2022-02-08,119598,108.6308,-0.016188
2022-02-09,119598,108.0649,-0.005209
2022-02-10,119598,109.3506,0.011897
2022-02-11,119598,110.9194,0.014347
2022-02-14,119598,110.5035,-0.00375
2022-02-15,119598,110.4754,-0.000254
2022-02-16,119598,107.9601,-0.022768
2022-02-17,119598,107.4485,-0.004739
2022-02-18,119598,109.061,0.015007
2022-02-21,119598,110.1495,0.009981
2022-02-22,119598,111.1184,0.008796
2022-02-23,119598,111.3027,0.001659
2022-02-24,119598,111.4123,0.000985
2022-02-25,119598,110.356,-0.009481
2022-02-28,119598,111.6747,0.01195
2022-03-01,119598,112.5157,0.007531
2022-03-02,119598,113.49,0.008659
2022-03-03,119598,112.652,-0.007384
2022-03-04,119598,108.9909,-0.032499
2022-03-07,119598,110.9873,0.018317
2022-03-08,119598,110.2497,-0.006646
2022-03-09,119598,108.8568,-0.012634
2022-03-10,119598,110.1483,0.011864
2022-03-11,119598,109.566,-0.005287
2022-03-14,119598,111.5076,0.017721
2022-03-15,119598,112.6947,0.010646
2022-03-16,119598,114.0139,0.011706
2022-03-17,119598,111.6849,-0.020427
2022-03-18,119598,113.9365,0.02016
2022-03-21,119598,114.5062,0.005
2022-03-22,119598,113.9416,-0.004931
2022-03-23,119598,114.2989,0.003136
2022-03-24,119598,111.243,-0.026736
2022-03-25,119598,112.059,0.007335
2022-03-28,119598,110.3534,-0.015221
2022-03-29,119598,108.1218,-0.020222
2022-03-30,119598,105.6526,-0.022837
2022-03-31,119598,107.6142,0.018567
2022-04-01,119598,106.6461,-0.008996
2022-04-04,119598,109.3488,0.025343
2022-04-05,119598,108.5247,-0.007536
2022-04-06,119598,105.7378,-0.02568
2022-04-07,119598,103.9855,-0.016572
2022-04-08,119598,106.1217,0.020543
2022-04-11,119598,105.954,-0.00158
2022-04-12,119598,105.1348,-0.007732
2022-04-13,119598,105.4921,0.003398
2022-04-14,119598,106.4219,0.008814
2022-04-15,119598,108.4058,0.018642
2022-04-18,119598,111.004,0.023967
2022-04-19,119598,110.4733,-0.004781
2022-04-20,119598,108.2846,-0.019812
2022-04-21,119598,107.6758,-0.005622
2022-04-22,119598,108.2125,0.004984
2022-04-25,119598,106.6756,-0.014203
2022-04-26,119598,105.1714,-0.014101
2022-04-27,119598,105.8347,0.006307
2022-04-28,119598,105.846,0.000107
2022-04-29,119598,105.9932,0.001391
2022-05-02,119598,104.8261,-0.011011
2022-05-03,119598,104.5377,-0.002751
2022-05-04,119598,103.1171,-0.013589
2022-05-05,119598,104.6642,0.015003
2022-05-06,119598,106.4775,0.017325
2022-05-09,119598,103.5166,-0.027808
2022-05-10,119598,102.1015,-0.01367
2022-05-11,119598,99.8103,-0.02244
2022-05-12,119598,98.8801,-0.00932
2022-05-13,119598,98.8365,-0.000441
2022-05-16,119598,96.69,-0.021718
2022-05-17,119598,95.3797,-0.013552
2022-05-18,119598,93.9655,-0.014827
2022-05-19,119598,94.355,0.004145
2022-05-20,119598,94.5406,0.001967
2022-05-23,119598,93.5538,-0.010438
2022-05-24,119598,93.8966,0.003664
2022-05-25,119598,93.173,-0.007706
2022-05-26,119598,92.8563,-0.003399
2022-05-27,119598,95.4192,0.027601
2022-05-30,119598,97.5401,0.022227
2022-05-31,119598,95.6475,-0.019403
2022-06-01,119598,96.9902,0.014038
2022-06-02,119598,98.3233,0.013745
2022-06-03,119598,96.6456,-0.017063
2022-06-06,119598,97.9854,0.013863
2022-06-07,119598,100.4753,0.025411
2022-06-08,119598,98.8008,-0.016666
2022-06-09,119598,97.4686,-0.013484
2022-06-10,119598,99.1297,0.017042
2022-06-13,119598,99.6414,0.005162
2022-06-14,119598,100.5984,0.009604
2022-06-15,119598,101.2277,0.006256
2022-06-16,119598,101.9415,0.007051
2022-06-17,119598,99.9212,-0.019818
2022-06-20,119598,101.6717,0.017519
2022-06-21,119598,103.6522,0.019479
2022-06-22,119598,103.3686,-0.002736
2022-06-23,119598,103.3881,0.000189
2022-06-24,119598,101.0131,-0.022972
2022-06-27,119598,101.9234,0.009012
2022-06-28,119598,102.9356,0.009931
2022-06-29,119598,102.9247,-0.000106
2022-06-30,119598,104.8549,0.018754
2022-07-01,119598,104.3958,-0.004378
2022-07-04,119598,105.4202,0.009813
2022-07-05,119598,103.8314,-0.015071
2022-07-06,119598,103.8836,0.000503
2022-07-07,119598,103.6892,-0.001871
2022-07-08,119598,104.1487,0.004432
2022-07-11,119598,103.6348,-0.004934
2022-07-12,119598,103.5107,-0.001197
2022-07-13,119598,104.9577,0.013979
2022-07-14,119598,104.3293,-0.005987
2022-07-15,119598,101.8116,-0.024132
2022-07-18,119598,104.7472,0.028834
2022-07-19,119598,107.1446,0.022887
2022-07-20,119598,105.0778,-0.01929
2022-07-21,119598,106.3181,0.011804
2022-07-22,119598,105.5714,-0.007023
2022-07-25,119598,106.103,0.005035
2022-07-26,119598,106.6889,0.005522
2022-07-27,119598,106.3886,-0.002815
2022-07-28,119598,105.1753,-0.011404
2022-07-29,119598,104.1285,-0.009953
2022-08-01,119598,102.7265,-0.013464
2022-08-02,119598,101.4781,-0.012153
2022-08-03,119598,101.4594,-0.000184
2022-08-04,119598,100.4098,-0.010345
2022-08-05,119598,101.5827,0.011681
2022-08-08,119598,104.0809,0.024593
2022-08-09,119598,103.2245,-0.008228
2022-08-10,119598,103.705,0.004655
2022-08-11,119598,104.6156,0.008781
2022-08-12,119598,105.4882,0.008341
2022-08-15,119598,105.7067,0.002071
2022-08-16,119598,107.0437,0.012648
2022-08-17,119598,107.9539,0.008503
2022-08-18,119598,105.9626,-0.018446
2022-08-19,119598,107.5168,0.014667
2022-08-22,119598,109.125,0.014958
2022-08-23,119598,107.9153,-0.011085
2022-08-24,119598,108.0741,0.001472
2022-08-25,119598,109.3388,0.011702
2022-08-26,119598,109.0741,-0.002421
2022-08-29,119598,111.0298,0.01793
2022-08-30,119598,115.3417,0.038836
2022-08-31,119598,114.0223,-0.011439
2022-09-01,119598,111.6666,-0.02066
2022-09-02,119598,112.3002,0.005674
2022-09-05,119598,113.6828,0.012312
2022-09-06,119598,113.3691,-0.002759
2022-09-07,119598,116.095,0.024044
2022-09-08,119598,113.7725,-0.020005
2022-09-09,119598,115.1213,0.011855
2022-09-12,119598,114.1277,-0.008631
2022-09-13,119598,117.3626,0.028345
2022-09-14,119598,121.2095,0.032778
2022-09-15,119598,119.8595,-0.011138
2022-09-16,119598,118.9304,-0.007752
2022-09-19,119598,120.6566,0.014514
2022-09-20,119598,120.028,-0.00521
2022-09-21,119598,120.0469,0.000157
2022-09-22,119598,120.1998,0.001274
2022-09-23,119598,116.7222,-0.028932
2022-09-26,119598,116.7987,0.000655
2022-09-27,119598,115.6378,-0.009939
2022-09-28,119598,114.8434,-0.00687
2022-09-29,119598,117.5869,0.023889
2022-09-30,119598,115.3836,-0.018738
2022-10-03,119598,116.9729,0.013774
2022-10-04,119598,116.5619,-0.003514
2022-10-05,119598,116.1508,-0.003527
2022-10-06,119598,117.7083,0.013409
2022-10-07,119598,118.4437,0.006248
2022-10-10,119598,119.6173,0.009909
2022-10-11,119598,121.5612,0.016251
2022-10-12,119598,121.0342,-0.004335
2022-10-13,119598,119.9775,-0.008731
2022-10-14,119598,118.0476,-0.016086
2022-10-17,119598,116.6248,-0.012053
2022-10-18,119598,122.2757,0.048454
2022-10-19,119598,124.8051,0.020686
2022-10-20,119598,122.2844,-0.020197
2022-10-21,119598,119.8685,-0.019756
2022-10-24,119598,120.8871,0.008498
2022-10-25,119598,122.04,0.009537
2022-10-26,119598,123.207,0.009562
2022-10-27,119598,122.8205,-0.003137
2022-10-28,119598,122.6851,-0.001102
2022-10-31,119598,123.428,0.006055
2022-11-01,119598,123.703,0.002228
2022-11-02,119598,119.5585,-0.033504
2022-11-03,119598,119.2306,-0.002743
2022-11-04,119598,117.7454,-0.012457
2022-11-07,119598,118.1738,0.003638
2022-11-08,119598,123.9704,0.049051
2022-11-09,119598,124.7989,0.006683
2022-11-10,119598,124.2926,-0.004057
2022-11-11,119598,126.2203,0.015509
2022-11-14,119598,127.2945,0.008511
2022-11-15,119598,128.2514,0.007517
2022-11-16,119598,129.596,0.010484
2022-11-17,119598,133.979,0.03382
2022-11-18,119598,131.7289,-0.016794
2022-11-21,119598,132.8311,0.008367
2022-11-22,119598,131.0216,-0.013623
2022-11-23,119598,132.2883,0.009668
2022-11-24,119598,130.502,-0.013503
2022-11-25,119598,129.7603,-0.005683
2022-11-28,119598,129.2714,-0.003768
2022-11-29,119598,131.388,0.016373
2022-11-30,119598,133.4187,0.015456
2022-12-01,119598,130.941,-0.018571
2022-12-02,119598,131.1688,0.00174
2022-12-05,119598,129.8245,-0.010249
2022-12-06,119598,127.3879,-0.018768
2022-12-07,119598,127.0642,-0.002541
2022-12-08,119598,126.5588,-0.003978
2022-12-09,119598,131.604,0.039864
2022-12-12,119598,132.6201,0.007721
2022-12-13,119598,129.8872,-0.020607
2022-12-14,119598,128.8495,-0.007989
2022-12-15,119598,131.0532,0.017103
2022-12-16,119598,135.5535,0.034339
2022-12-19,119598,132.3252,-0.023816
2022-12-20,119598,128.5772,-0.028324
2022-12-21,119598,132.5377,0.030803
2022-12-22,119598,133.4699,0.007033
2022-12-23,119598,131.7722,-0.01272
2022-12-26,119598,133.0024,0.009336
2022-12-27,119598,127.7061,-0.039821
2022-12-28,119598,127.8244,0.000926
2022-12-29,119598,128.5983,0.006054
2022-12-30,119598,130.5978,0.015548
2023-01-02,119598,128.6413,-0.014981
2023-01-03,119598,128.9275,0.002225
2023-01-04,119598,127.1731,-0.013608
2023-01-05,119598,127.7971,0.004907
2023-01-06,119598,126.1179,-0.01314
2023-01-09,119598,125.4193,-0.005539
2023-01-10,119598,123.5756,-0.0147
2023-01-11,119598,124.9584,0.01119
2023-01-12,119598,126.7698,0.014496
2023-01-13,119598,126.4126,-0.002818
2023-01-16,119598,126.5992,0.001476
2023-01-17,119598,123.8519,-0.021701
2023-01-18,119598,123.3764,-0.003839
2023-01-19,119598,123.3866,8.3e-05
2023-01-20,119598,128.698,0.043047
2023-01-23,119598,126.5744,-0.016501
2023-01-24,119598,129.64,0.02422
2023-01-25,119598,131.8063,0.01671
2023-01-26,119598,132.5058,0.005307
2023-01-27,119598,136.3459,0.028981
2023-01-30,119598,137.267,0.006756
2023-01-31,119598,138.2315,0.007026
2023-02-01,119598,138.2365,3.6e-05
2023-02-02,119598,141.0492,0.020347
2023-02-03,119598,143.6313,0.018306
2023-02-06,119598,142.3472,-0.00894
2023-02-07,119598,139.542,-0.019707
2023-02-08,119598,139.2182,-0.00232
2023-02-09,119598,137.5952,-0.011658
2023-02-10,119598,137.5776,-0.000128
2023-02-13,119598,140.4075,0.020569
2023-02-14,119598,139.5217,-0.006309
2023-02-15,119598,139.5494,0.000199
2023-02-16,119598,139.799,0.001789
2023-02-17,119598,141.8032,0.014336
2023-02-20,119598,136.9928,-0.033923
2023-02-21,119598,135.8086,-0.008644
2023-02-22,119598,136.3802,0.004209
2023-02-23,119598,139.1037,0.01997
2023-02-24,119598,138.1508,-0.00685
2023-02-27,119598,134.2449,-0.028273
2023-02-28,119598,135.6799,0.010689
2023-03-01,119598,134.4464,-0.009091
2023-03-02,119598,132.0661,-0.017704
2023-03-03,119598,130.8882,-0.008919
2023-03-06,119598,130.6224,-0.002031
2023-03-07,119598,129.4972,-0.008614
2023-03-08,119598,125.1857,-0.033294
2023-03-09,119598,127.0777,0.015114
2023-03-10,119598,129.7681,0.021171
2023-03-13,119598,131.221,0.011196
2023-03-14,119598,129.0034,-0.0169
2023-03-15,119598,128.707,-0.002298
2023-03-16,119598,128.8062,0.000771
2023-03-17,119598,130.1402,0.010357
2023-03-20,119598,131.632,0.011463
2023-03-21,119598,130.2325,-0.010632
2023-03-22,119598,130.5147,0.002167
2023-03-23,119598,131.5728,0.008107
2023-03-24,119598,134.7418,0.024086
2023-03-27,119598,136.364,0.012039
2023-03-28,119598,138.1897,0.013388
2023-03-29,119598,138.4931,0.002196
2023-03-30,119598,141.7275,0.023354
2023-03-31,119598,142.7697,0.007354
2023-04-03,119598,140.9697,-0.012608
2023-04-04,119598,144.2458,0.02324
2023-04-05,119598,145.9673,0.011934
2023-04-06,119598,145.079,-0.006086
2023-04-07,119598,144.1134,-0.006656
2023-04-10,119598,144.9145,0.005559
2023-04-11,119598,146.1029,0.008201
2023-04-12,119598,146.6856,0.003988
2023-04-13,119598,147.5352,0.005792
2023-04-14,119598,151.6707,0.028031
2023-04-17,119598,154.3866,0.017907
2023-04-18,119598,154.9861,0.003883
2023-04-19,119598,157.4381,0.015821
2023-04-20,119598,155.0341,-0.015269
2023-04-21,119598,156.1449,0.007165
2023-04-24,119598,160.7984,0.029802
2023-04-25,119598,160.3872,-0.002557
2023-04-26,119598,158.3986,-0.012399
2023-04-27,119598,156.9172,-0.009352
2023-04-28,119598,154.3822,-0.016155
2023-05-01,119598,152.6191,-0.01142
2023-05-02,119598,151.8637,-0.00495
2023-05-03,119598,148.6688,-0.021038
2023-05-04,119598,148.8352,0.001119
2023-05-05,119598,151.0971,0.015197
2023-05-08,119598,149.0825,-0.013333
2023-05-09,119598,152.8259,0.02511
2023-05-10,119598,154.1947,0.008957
2023-05-11,119598,156.8546,0.01725
2023-05-12,119598,155.3736,-0.009442
2023-05-15,119598,157.6162,0.014434
2023-05-16,119598,155.0643,-0.016191
2023-05-17,119598,157.391,0.015005
2023-05-18,119598,157.9553,0.003585
2023-05-19,119598,159.4767,0.009632
2023-05-22,119598,156.6881,-0.017486
2023-05-23,119598,154.6298,-0.013136
2023-05-24,119598,156.2274,0.010332
2023-05-25,119598,154.0459,-0.013964
2023-05-26,119598,155.3093,0.008201
2023-05-29,119598,152.1339,-0.020446
2023-05-30,119598,154.3143,0.014332
2023-05-31,119598,151.4801,-0.018366
2023-06-01,119598,152.9368,0.009616
2023-06-02,119598,154.586,0.010784
2023-06-05,119598,153.0326,-0.010049
2023-06-06,119598,154.5766,0.010089
2023-06-07,119598,155.3475,0.004987
2023-06-08,119598,154.1693,-0.007584
2023-06-09,119598,151.8725,-0.014898
2023-06-12,119598,147.3787,-0.029589
2023-06-13,119598,148.3219,0.0064
2023-06-14,119598,144.8379,-0.023489
2023-06-15,119598,145.1822,0.002377
2023-06-16,119598,144.7074,-0.00327
2023-06-19,119598,146.3911,0.011635
2023-06-20,119598,145.8237,-0.003876
2023-06-21,119598,145.1958,-0.004306
2023-06-22,119598,147.0073,0.012476
2023-06-23,119598,147.9141,0.006168
2023-06-26,119598,148.7822,0.005869
2023-06-27,119598,150.0167,0.008297
2023-06-28,119598,146.5603,-0.02304
2023-06-29,119598,148.447,0.012873
2023-06-30,119598,150.0167,0.010574
2023-07-03,119598,147.7628,-0.015024
2023-07-04,119598,147.3245,-0.002966
2023-07-05,119598,147.3619,0.000254
2023-07-06,119598,147.1786,-0.001244
2023-07-07,119598,148.0836,0.006149
2023-07-10,119598,151.5919,0.023691
2023-07-11,119598,154.3313,0.018071
2023-07-12,119598,151.3067,-0.019598
2023-07-13,119598,152.9298,0.010727
2023-07-14,119598,156.3005,0.022041
2023-07-17,119598,157.3929,0.006989
2023-07-18,119598,160.2603,0.018218
2023-07-19,119598,165.5648,0.033099
2023-07-20,119598,168.4026,0.01714
2023-07-21,119598,169.2128,0.004811
2023-07-24,119598,172.1711,0.017483
2023-07-25,119598,172.7151,0.00316
2023-07-26,119598,172.931,0.00125
2023-07-27,119598,172.1268,-0.00465
2023-07-28,119598,176.5715,0.025822
2023-07-31,119598,174.4625,-0.011944
2023-08-01,119598,178.8801,0.025321
